transaction_id,customer_id,store_id,transaction_date,transaction_time,payment_method,total_amount,discount_amount,tax_amount,net_amount
1324,12,4,2023-10-18,14:12:33,Credit Card,5172,0,930.96,6102.96
1325,1,3,2024-02-20,10:35:30,UPI,2098,0,377.64,2475.64
1326,36,4,2023-02-09,18:12:14,Cash,10244,0,1843.92,12087.92
1327,10,5,2024-12-18,10:56:50,Wallet,4196,0,755.28,4951.28
1328,36,5,2023-03-10,15:53:25,Wallet,1297,2.29,233.05,1527.76
1329,14,5,2024-04-19,10:37:38,Credit Card,10497,185.8,1856.02,12167.22
1330,6,1,2023-07-21,20:00:24,Debit Card,13432,0,2417.76,15849.76
1331,33,4,2024-03-19,11:23:58,Credit Card,1560,208.31,243.3,1594.99
1332,,1,2023-12-03,11:28:56,Cash,7033,0,1265.94,8298.94
1333,35,4,2024-12-29,13:47:41,Wallet,699,72.82,112.71,738.89
1334,50,3,2023-05-06,20:49:19,Debit Card,2973,0,535.14,3508.14
1335,4,5,2024-08-17,14:47:08,Wallet,9439,0,1699.02,11138.02
1336,27,2,2024-09-02,17:22:49,Cash,3394,0,610.92,4004.92
1337,,3,2024-02-01,09:19:27,Wallet,3998,0,719.64,4717.64
1338,24,2,2023-11-10,12:01:10,Cash,11940,0,2149.2,14089.2
1339,3,5,2024-01-10,15:35:13,Cash,747,98.54,116.72,765.18
1340,,2,2024-12-23,17:36:26,Credit Card,11391,44.47,2042.38,13388.91
1341,,4,2023-07-27,09:12:31,Cash,1499,0,269.82,1768.82
1342,30,4,2023-05-28,10:49:15,Wallet,1797,0,323.46,2120.46
1343,27,4,2023-07-22,15:38:32,Debit Card,12992,0,2338.56,15330.56
1344,39,2,2023-10-27,19:34:04,Debit Card,7435,0,1338.3,8773.3
1345,,1,2023-10-25,19:37:17,Debit Card,10462,821.09,1735.36,11376.27
1346,47,5,2023-02-27,10:28:44,Debit Card,8153,0,1467.54,9620.54
1347,28,4,2023-12-01,16:29:06,Debit Card,3499,244.46,585.82,3840.36
1348,40,2,2024-09-14,15:43:09,Credit Card,158,0,28.44,186.44
1349,25,3,2024-05-02,13:14:49,UPI,6734,0,1212.12,7946.12
1350,41,3,2024-05-23,19:19:08,Cash,398,0,71.64,469.64
1351,14,5,2024-05-30,20:40:16,Cash,6794,0,1222.92,8016.92
1352,13,1,2024-08-18,20:14:01,UPI,1197,139.5,190.35,1247.85
1353,48,1,2023-08-11,14:51:02,Wallet,3895,0,701.1,4596.1
1354,45,3,2023-01-18,13:22:36,UPI,2544,0,457.92,3001.92
1355,39,1,2023-08-01,10:53:11,Debit Card,6242,0,1123.56,7365.56
1356,,3,2024-02-29,19:14:37,Wallet,7497,0,1349.46,8846.46
1357,,2,2024-03-18,16:42:18,Credit Card,4046,33.59,722.23,4734.64
1358,,2,2024-07-15,09:09:29,UPI,9893,0,1780.74,11673.74
1359,,5,2024-04-07,20:07:31,Cash,9392,455.58,1608.56,10544.98
1360,43,2,2023-01-15,12:34:36,UPI,14192,0,2554.56,16746.56
1361,18,4,2024-06-21,17:04:36,Credit Card,398,0,71.64,469.64
1362,,2,2024-09-08,15:41:51,Credit Card,3414,0,614.52,4028.52
1363,37,5,2024-01-26,16:41:55,Debit Card,3897,0,701.46,4598.46
1364,15,3,2023-07-11,13:49:19,Debit Card,5957,0,1072.26,7029.26
1365,6,4,2023-02-01,17:30:35,UPI,8794,247.22,1538.42,10085.2
1366,,3,2024-01-11,09:28:33,Credit Card,2833,0,509.94,3342.94
1367,,1,2023-03-01,09:19:18,Cash,14137,0,2544.66,16681.66
1368,35,5,2024-10-19,11:55:19,Cash,6046,736.03,955.79,6265.76
1369,15,5,2023-07-29,14:33:58,Cash,4295,0,773.1,5068.1
1370,18,2,2024-02-02,14:00:05,Credit Card,6076,0,1093.68,7169.68
1371,,4,2024-09-26,09:58:46,Credit Card,199,0,35.82,234.82
1372,22,4,2023-05-20,09:50:09,Cash,12292,1772.65,1893.48,12412.83
1373,12,4,2024-02-06,16:44:18,UPI,14828,0,2669.04,17497.04
1374,35,3,2024-01-27,15:36:29,Cash,5495,0,989.1,6484.1
1375,10,3,2024-07-02,14:09:43,Debit Card,11688,0,2103.84,13791.84
1376,,2,2023-07-30,18:40:12,Credit Card,728,0,131.04,859.04
1377,2,3,2023-09-27,14:01:34,UPI,3796,502.51,592.83,3886.32
1378,22,1,2023-02-07,15:44:45,Debit Card,10242,0,1843.56,12085.56
1379,37,5,2023-01-14,14:24:42,UPI,99,6.45,16.66,109.21
1380,,3,2023-12-24,16:10:12,Cash,499,38.74,82.85,543.11
1381,4,4,2024-09-24,20:34:16,UPI,8541,0,1537.38,10078.38
1382,32,5,2024-01-22,21:03:40,Debit Card,5694,0,1024.92,6718.92
1383,11,2,2023-01-25,20:40:18,UPI,3497,129.3,606.19,3973.89
1384,45,3,2024-11-26,15:00:06,Debit Card,5894,0,1060.92,6954.92
1385,29,4,2024-01-28,09:17:28,UPI,9742,0,1753.56,11495.56
1386,17,2,2024-09-14,16:15:10,Credit Card,4595,0,827.1,5422.1
1387,43,3,2024-05-23,09:37:13,Cash,4343,0,781.74,5124.74
1388,25,3,2024-11-15,19:27:38,Debit Card,4457,506.89,711.02,4661.13
1389,,3,2023-01-04,17:32:11,Wallet,3191,0,574.38,3765.38
1390,24,4,2023-02-03,10:14:44,Wallet,9894,542.5,1683.27,11034.77
1391,41,2,2024-10-18,12:11:39,Wallet,13093,0,2356.74,15449.74
1392,9,2,2023-05-07,21:05:12,Debit Card,6793,0,1222.74,8015.74
1393,43,1,2023-08-23,21:55:39,Wallet,2898,0,521.64,3419.64
1394,15,2,2023-03-06,21:06:52,UPI,11890,0,2140.2,14030.2
1395,28,5,2024-08-28,11:10:32,Credit Card,1350,84.86,227.73,1492.87
1396,2,3,2023-09-26,20:52:43,UPI,798,0,143.64,941.64
1397,27,3,2024-01-03,14:27:56,Credit Card,2598,0,467.64,3065.64
1398,42,2,2023-10-23,14:15:22,UPI,4998,0,899.64,5897.64
1399,27,2,2023-08-25,11:20:04,Debit Card,6422,103.33,1137.36,7456.03
1400,,3,2024-10-28,11:47:07,Wallet,1798,0,323.64,2121.64
1401,25,3,2024-04-26,13:28:31,Debit Card,2918,167.92,495.01,3245.09
1402,,4,2023-04-04,10:53:46,Cash,5635,575.18,910.77,5970.59
1403,36,5,2023-07-01,11:31:52,Cash,2597,0,467.46,3064.46
1404,,3,2024-06-01,09:19:01,Credit Card,3696,30.62,659.77,4325.15
1405,23,5,2024-05-18,13:46:15,UPI,2697,0,485.46,3182.46
1406,,1,2023-02-22,17:13:52,UPI,2598,0,467.64,3065.64
1407,50,3,2023-09-20,17:19:53,UPI,849,0,152.82,1001.82
1408,,4,2024-08-10,20:51:37,Credit Card,4793,0,862.74,5655.74
1409,,5,2023-01-02,15:27:06,Credit Card,4594,0,826.92,5420.92
1410,15,2,2023-05-19,10:48:19,Debit Card,10289,0,1852.02,12141.02
1411,4,5,2023-10-02,12:29:12,Credit Card,3553,125.79,616.9,4044.11
1412,15,3,2023-04-24,17:23:24,Credit Card,1299,0,233.82,1532.82
1413,37,1,2023-10-22,11:39:24,Cash,3375,468.34,523.2,3429.86
1414,24,2,2023-08-15,14:41:16,UPI,4444,222.82,759.81,4980.99
1415,47,1,2024-11-20,17:24:27,Credit Card,16736,0,3012.48,19748.48
1416,46,2,2023-02-21,21:03:03,Debit Card,6130,720.44,973.72,6383.28
1417,27,5,2024-11-26,15:08:12,Credit Card,3934,0,708.12,4642.12
1418,,3,2023-05-27,10:19:39,Cash,10093,124.55,1794.32,11762.77
1419,26,4,2023-03-21,20:02:39,Wallet,1196,112.53,195.02,1278.49
1420,4,3,2024-03-06,10:32:04,Credit Card,2897,0,521.46,3418.46
1421,,4,2024-09-06,09:42:00,Wallet,7992,0,1438.56,9430.56
1422,,3,2024-12-02,16:10:35,Cash,560,0,100.8,660.8
1423,50,1,2023-04-09,11:07:21,Debit Card,599,0,107.82,706.82
1424,7,3,2023-05-31,10:39:29,UPI,5517,0,993.06,6510.06
1425,41,5,2024-12-25,11:47:57,Cash,8393,0,1510.74,9903.74
1426,26,4,2024-12-15,13:59:11,Credit Card,15188,0,2733.84,17921.84
1427,11,4,2023-03-06,14:49:43,UPI,3179,80.23,557.78,3656.55
1428,39,4,2023-07-17,17:44:52,Cash,5495,168.02,958.86,6285.84
1429,37,3,2024-02-17,13:55:07,UPI,7482,0,1346.76,8828.76
1430,15,5,2024-02-29,18:48:27,Cash,2595,0,467.1,3062.1
1431,5,5,2023-12-24,18:50:24,Wallet,6942,0,1249.56,8191.56
1432,,3,2024-08-30,09:41:45,UPI,3359,193.05,569.87,3735.82
1433,,4,2024-08-22,15:01:04,Cash,360,0,64.8,424.8
1434,27,1,2024-10-29,16:09:04,Credit Card,1085,0,195.3,1280.3
1435,42,1,2023-03-21,11:42:46,UPI,1697,0,305.46,2002.46
1436,33,1,2024-02-07,21:19:47,Credit Card,2598,0,467.64,3065.64
1437,36,4,2023-04-03,11:31:37,Credit Card,4083,103.66,716.28,4695.62
1438,28,4,2023-08-30,18:03:20,Credit Card,1398,204.86,214.77,1407.91
1439,32,5,2024-07-01,13:49:43,Credit Card,6933,646.67,1131.54,7417.87
1440,41,2,2023-11-21,17:24:41,Wallet,699,68.06,113.57,744.51
1441,46,2,2024-06-07,15:41:01,Credit Card,498,17.34,86.52,567.18
1442,16,3,2024-09-14,14:07:01,Debit Card,6645,62.17,1184.91,7767.74
1443,,4,2023-09-09,19:48:55,Debit Card,7497,0,1349.46,8846.46
1444,24,3,2023-10-03,20:35:40,Credit Card,10095,1077.53,1623.14,10640.61
1445,20,4,2023-11-17,09:32:00,Credit Card,8192,212.43,1436.32,9415.89
1446,,3,2023-07-03,13:25:35,Credit Card,7195,0,1295.1,8490.1
1447,6,1,2024-05-06,20:02:19,UPI,8440,118.64,1497.84,9819.2
1448,17,2,2024-03-21,20:48:29,Credit Card,7495,737.9,1216.28,7973.38
1449,10,2,2023-11-02,15:39:00,UPI,6694,0,1204.92,7898.92
1450,,2,2023-12-25,14:36:13,Cash,6245,0,1124.1,7369.1
1451,28,1,2024-08-15,10:10:52,UPI,7101,0,1278.18,8379.18
1452,14,1,2023-04-20,13:02:15,Credit Card,11989,1594.11,1871.08,12265.97
1453,36,4,2024-09-07,21:01:58,Credit Card,5997,0,1079.46,7076.46
1454,21,4,2024-08-24,16:19:02,Credit Card,520,0,93.6,613.6
1455,5,3,2024-04-13,21:04:52,Credit Card,1398,0,251.64,1649.64
1456,22,5,2023-11-04,15:27:46,Wallet,4996,473.78,814.0,5336.22
1457,23,4,2023-06-15,20:18:21,Cash,5055,0,909.9,5964.9
1458,,5,2024-08-01,14:36:08,Credit Card,1047,0,188.46,1235.46
1459,39,4,2024-01-22,12:38:11,Debit Card,6095,0,1097.1,7192.1
1460,8,4,2024-07-23,19:50:05,Credit Card,6452,830.45,1011.88,6633.43
1461,,5,2024-02-08,21:02:24,UPI,8450,961.13,1348.0,8836.87
1462,13,5,2023-06-01,11:53:37,Cash,297,3.58,52.82,346.24
1463,6,5,2024-11-21,13:16:45,Credit Card,9295,501.45,1582.84,10376.39
1464,19,3,2024-05-09,20:56:29,UPI,249,8.71,43.25,283.54
1465,28,5,2023-02-26,09:02:05,Debit Card,597,42.59,99.79,654.2
1466,9,5,2024-05-19,18:18:58,Credit Card,7154,0,1287.72,8441.72
1467,,3,2024-02-21,13:26:06,Debit Card,5643,0,1015.74,6658.74
1468,,1,2024-01-12,10:32:53,Debit Card,1947,38.83,343.47,2251.64
1469,41,3,2024-10-01,20:35:38,UPI,5293,0,952.74,6245.74
1470,,1,2024-02-28,17:44:44,Credit Card,2697,0,485.46,3182.46
1471,20,2,2024-10-31,18:11:12,Cash,1797,0,323.46,2120.46
1472,40,3,2023-03-15,16:57:55,Debit Card,4845,203.79,835.42,5476.63
1473,44,1,2023-05-16,14:57:22,Credit Card,6894,441.22,1161.5,7614.28
1474,45,4,2023-04-12,14:51:23,Wallet,1393,0,250.74,1643.74
1475,18,3,2024-08-08,21:18:26,UPI,249,0,44.82,293.82
1476,,5,2023-04-21,09:34:22,Cash,3943,0,709.74,4652.74
1477,48,5,2023-11-26,19:01:01,Debit Card,1177,0,211.86,1388.86
1478,33,5,2023-06-21,12:38:41,UPI,447,0,80.46,527.46
1479,17,4,2023-10-17,17:30:49,Credit Card,149,17.3,23.71,155.41
1480,49,4,2023-10-04,18:25:38,Wallet,5295,0,953.1,6248.1
1481,12,1,2024-11-28,21:01:11,Cash,320,0,57.6,377.6
1482,4,3,2023-03-23,15:58:35,Credit Card,2877,106.45,498.7,3269.25
1483,24,3,2024-06-18,15:56:03,Credit Card,8371,0,1506.78,9877.78
1484,45,2,2023-04-01,18:44:34,UPI,4495,335.32,748.74,4908.42
1485,41,5,2024-10-30,09:29:14,UPI,3776,0,679.68,4455.68
1486,,5,2024-08-31,20:11:10,UPI,897,41.61,153.97,1009.36
1487,,4,2024-11-06,10:11:34,Cash,1197,0,215.46,1412.46
1488,13,3,2023-12-09,12:36:16,Cash,12293,0,2212.74,14505.74
1489,12,2,2023-05-26,13:46:06,UPI,1567,0,282.06,1849.06
1490,9,2,2024-11-01,11:04:28,Credit Card,2019,210.34,325.56,2134.22
1491,16,3,2024-05-07,09:01:05,Wallet,4494,0,808.92,5302.92
1492,43,2,2024-10-18,11:01:28,Credit Card,5613,401.38,938.09,6149.71
1493,45,5,2024-07-19,10:21:59,Debit Card,8995,943.87,1449.2,9500.33
1494,12,5,2024-01-20,09:50:58,Cash,3741,0,673.38,4414.38
1495,46,5,2023-10-01,10:42:43,UPI,14628,1980.62,2276.53,14923.91
1496,39,2,2024-01-30,21:21:08,Credit Card,1350,0,243.0,1593.0
1497,22,5,2023-07-05,19:10:51,Wallet,2499,0,449.82,2948.82
1498,,2,2023-06-13,18:58:01,Cash,1892,0,340.56,2232.56
1499,11,3,2023-08-12,14:07:06,Credit Card,597,79.96,93.07,610.11
1500,48,1,2024-12-27,09:12:33,Credit Card,2697,0,485.46,3182.46
1501,5,5,2023-02-06,18:13:55,Wallet,2456,281.4,391.43,2566.03
1502,16,3,2024-02-14,21:59:22,UPI,3556,0,640.08,4196.08
1503,,4,2024-03-28,17:23:38,Cash,12387,1741.12,1916.26,12562.14
1504,,5,2024-11-11,15:38:11,UPI,597,0,107.46,704.46
1505,35,5,2024-02-10,16:25:55,Credit Card,2598,0,467.64,3065.64
1506,,3,2023-07-05,16:24:58,Credit Card,6055,679.19,967.65,6343.46
1507,33,2,2024-02-18,12:17:16,Cash,16638,0,2994.84,19632.84
1508,15,2,2024-09-25,11:45:49,UPI,10093,0,1816.74,11909.74
1509,,2,2023-01-30,14:32:44,Cash,9502,1119.23,1508.9,9891.67
1510,47,4,2024-06-01,14:11:37,Credit Card,3192,0,574.56,3766.56
1511,16,1,2024-01-24,20:18:10,Credit Card,15291,0,2752.38,18043.38
1512,33,1,2023-12-22,19:33:43,Debit Card,399,34.96,65.53,429.57
1513,45,4,2024-04-21,09:45:55,Debit Card,6794,0,1222.92,8016.92
1514,42,3,2023-08-07,20:07:01,Wallet,4998,0,899.64,5897.64
1515,43,2,2024-07-30,15:03:05,Wallet,5591,669.67,885.84,5807.17
1516,7,3,2023-01-31,19:26:27,Credit Card,4436,0,798.48,5234.48
1517,4,2,2023-04-13,20:22:11,Wallet,5783,0,1040.94,6823.94
1518,,1,2024-11-08,10:41:14,UPI,649,0,116.82,765.82
1519,48,1,2023-04-10,13:56:33,Cash,11688,0,2103.84,13791.84
1520,8,2,2023-03-22,15:12:56,Cash,3895,0,701.1,4596.1
1521,29,5,2023-07-18,14:53:41,Debit Card,1848,0,332.64,2180.64
1522,41,3,2023-07-26,17:05:13,Debit Card,7493,0,1348.74,8841.74
1523,46,5,2024-05-18,14:51:23,Debit Card,3277,0,589.86,3866.86
1524,28,1,2024-01-01,10:36:33,Debit Card,9990,1090.65,1601.88,10501.23
1525,26,1,2024-09-24,10:09:40,Wallet,5847,875.96,894.79,5865.83
1526,,2,2024-10-20,18:00:11,Cash,8320,128.21,1474.52,9666.31
1527,35,4,2023-06-14,17:42:33,Wallet,14189,0,2554.02,16743.02
1528,9,2,2023-05-09,21:38:55,Debit Card,9531,0,1715.58,11246.58
1529,21,3,2024-07-03,15:01:10,Cash,699,41.29,118.39,776.1
1530,20,2,2024-08-04,10:39:15,UPI,1698,0,305.64,2003.64
1531,13,5,2023-07-18,10:08:30,Wallet,12891,0,2320.38,15211.38
1532,1,4,2024-03-18,14:07:36,Wallet,8992,0,1618.56,10610.56
1533,28,3,2023-11-08,20:13:28,UPI,10790,98.1,1924.54,12616.44
1534,25,5,2024-12-07,13:29:04,Wallet,9550,0,1719.0,11269.0
1535,39,4,2023-11-17,14:42:36,Wallet,9993,0,1798.74,11791.74
1536,38,2,2024-05-16,10:41:58,Debit Card,1999,0,359.82,2358.82
1537,43,5,2023-05-25,17:46:00,Wallet,4497,651.87,692.12,4537.25
1538,41,3,2024-07-23,13:46:07,Wallet,1596,0,287.28,1883.28
1539,,3,2024-08-29,20:50:37,Debit Card,12042,0,2167.56,14209.56
1540,15,5,2023-05-12,14:15:36,Credit Card,12894,230.6,2279.41,14942.81
1541,2,3,2023-05-16,15:44:01,Wallet,1796,0,323.28,2119.28
1542,39,3,2023-12-30,19:59:53,UPI,3998,92.71,702.95,4608.24
1543,8,5,2023-01-01,16:14:55,Wallet,198,13.33,33.24,217.91
1544,,3,2024-09-03,12:06:40,Debit Card,10152,1464.3,1563.79,10251.49
1545,45,2,2023-05-12,10:53:16,UPI,14390,1996.15,2230.89,14624.74
1546,30,4,2023-05-30,15:29:50,Debit Card,12690,0,2284.2,14974.2
1547,27,2,2023-01-01,16:09:56,UPI,5803,0,1044.54,6847.54
1548,,4,2023-08-18,16:07:41,Credit Card,9393,486.35,1603.2,10509.85
1549,,5,2024-10-13,17:48:15,Wallet,11232,0,2021.76,13253.76
1550,6,4,2023-11-11,09:32:25,Debit Card,11722,193.97,2075.05,13603.08
1551,43,4,2023-03-15,18:29:50,Debit Card,9742,0,1753.56,11495.56
1552,13,3,2023-01-05,11:02:08,UPI,7993,0,1438.74,9431.74
1553,,2,2023-02-16,20:27:31,Debit Card,1040,124.64,164.76,1080.12
1554,50,1,2024-05-25,17:29:51,Debit Card,79,2.04,13.85,90.81
1555,44,1,2024-11-14,19:11:43,UPI,7497,123.88,1327.16,8700.28
1556,9,2,2023-04-04,13:02:56,Credit Card,649,0,116.82,765.82
1557,6,1,2023-07-29,11:31:03,Debit Card,5796,117.21,1022.18,6700.97
1558,26,2,2023-06-08,09:51:04,Cash,10497,150.56,1862.36,12208.8
1559,30,1,2024-09-27,19:47:50,Wallet,1299,147.22,207.32,1359.1
1560,34,1,2024-11-15,20:15:26,UPI,8582,0,1544.76,10126.76
1561,45,2,2024-12-13,19:09:08,Debit Card,8692,1004.95,1383.67,9070.72
1562,1,1,2023-02-14,15:13:59,Cash,3847,0,692.46,4539.46
1563,28,2,2024-01-30,21:53:51,Credit Card,6998,0,1259.64,8257.64
1564,31,3,2024-01-05,15:56:53,Credit Card,900,126.93,139.15,912.22
1565,44,2,2023-10-10,20:08:15,Credit Card,1998,0,359.64,2357.64
1566,32,2,2024-02-26,11:42:51,Debit Card,1198,57.28,205.33,1346.05
1567,31,1,2024-12-21,15:24:31,Debit Card,3486,0,627.48,4113.48
1568,,1,2024-02-29,11:51:41,Wallet,984,30.04,171.71,1125.67
1569,,4,2023-05-09,14:00:39,Wallet,4797,0,863.46,5660.46
1570,23,1,2024-08-09,13:37:29,Wallet,5747,0,1034.46,6781.46
1571,,2,2023-12-17,14:35:28,Wallet,6075,0,1093.5,7168.5
1572,26,3,2024-12-07,19:11:39,Credit Card,6495,0,1169.1,7664.1
1573,26,4,2023-11-26,21:47:09,Debit Card,8095,0,1457.1,9552.1
1574,26,5,2024-11-28,21:22:40,Wallet,5997,236.27,1036.93,6797.66
1575,48,4,2023-01-26,09:02:53,UPI,5095,0,917.1,6012.1
1576,34,2,2024-05-20,12:08:24,UPI,13093,0,2356.74,15449.74
1577,27,3,2024-07-07,19:05:11,Wallet,5195,0,935.1,6130.1
1578,31,2,2024-01-23,17:48:19,Debit Card,5592,0,1006.56,6598.56
1579,38,3,2023-02-27,13:58:16,Cash,10991,0,1978.38,12969.38
1580,21,2,2024-03-13,21:01:09,UPI,2496,0,449.28,2945.28
1581,6,3,2024-06-26,13:38:05,Credit Card,7593,495.2,1277.6,8375.4
1582,39,2,2023-02-26,16:40:27,Credit Card,1520,0,273.6,1793.6
1583,18,2,2024-10-26,21:05:46,Debit Card,2193,262.21,347.54,2278.33
1584,11,2,2023-03-20,14:30:46,UPI,3594,0,646.92,4240.92
1585,39,2,2024-08-11,19:59:12,Wallet,10497,0,1889.46,12386.46
1586,29,4,2023-10-19,17:44:09,Debit Card,5945,0,1070.1,7015.1
1587,,3,2024-10-09,20:03:57,Cash,7033,68.22,1253.66,8218.44
1588,40,1,2024-07-31,10:47:06,Credit Card,11491,0,2068.38,13559.38
1589,32,4,2023-09-27,15:47:24,Wallet,4212,0,758.16,4970.16
1590,,5,2023-05-24,16:34:24,Debit Card,9493,281.27,1658.11,10869.84
1591,16,5,2024-06-24,14:23:53,Cash,7675,266.11,1333.6,8742.49
1592,30,1,2023-01-07,19:17:00,Credit Card,15126,510.0,2630.88,17246.88
1593,10,3,2023-05-09,14:46:23,Credit Card,5529,342.77,933.52,6119.75
1594,26,5,2024-08-17,20:07:08,Wallet,16490,1590.37,2681.93,17581.56
1595,50,4,2023-11-30,21:43:21,Wallet,3074,0,553.32,3627.32
1596,1,4,2023-10-20,17:04:01,Credit Card,398,0,71.64,469.64
1597,,3,2024-03-27,13:14:28,Debit Card,3396,13.62,608.83,3991.21
1598,29,5,2024-08-27,11:04:32,Debit Card,16688,0,3003.84,19691.84
1599,37,2,2023-01-27,09:46:33,Credit Card,3844,0,691.92,4535.92
1600,,5,2024-12-04,12:48:40,Wallet,10772,0,1938.96,12710.96
1601,,1,2023-03-28,18:33:50,Debit Card,2095,30.75,371.56,2435.81
1602,26,5,2023-09-24,10:00:41,Debit Card,10497,0,1889.46,12386.46
1603,15,1,2023-12-08,19:43:46,Wallet,2097,310.13,321.64,2108.51
1604,,4,2024-08-20,14:06:33,UPI,11095,0,1997.1,13092.1
1605,6,2,2023-10-04,19:16:19,Cash,5643,0,1015.74,6658.74
1606,43,3,2023-05-04,12:12:09,UPI,897,38.11,154.6,1013.49
1607,,1,2024-12-16,20:08:23,UPI,13554,0,2439.72,15993.72
1608,10,4,2023-11-10,12:56:16,Debit Card,1447,0,260.46,1707.46
1609,13,4,2023-02-05,21:15:55,Wallet,7897,0,1421.46,9318.46
1610,46,4,2024-05-17,16:58:58,UPI,17288,1661.77,2812.72,18438.95
1611,43,5,2023-12-01,15:04:19,Credit Card,11954,0,2151.72,14105.72
1612,45,4,2023-04-02,15:26:31,UPI,4196,0,755.28,4951.28
1613,30,5,2023-03-19,13:37:26,Cash,8140,1006.43,1284.04,8417.61
1614,45,5,2023-06-23,09:24:49,Credit Card,7395,0,1331.1,8726.1
1615,32,5,2024-06-18,14:49:30,Cash,13268,0,2388.24,15656.24
1616,27,1,2024-07-03,11:03:33,Cash,1398,0,251.64,1649.64
1617,49,4,2023-09-01,11:18:45,Cash,1198,0,215.64,1413.64
1618,15,1,2024-11-02,18:19:23,Debit Card,5856,0,1054.08,6910.08
1619,,1,2023-10-12,11:01:27,Wallet,19087,0,3435.66,22522.66
1620,,5,2023-08-13,14:56:28,UPI,7553,0,1359.54,8912.54
1621,49,4,2024-05-31,19:38:31,Credit Card,5275,0,949.5,6224.5
1622,,4,2024-03-06,21:45:29,Cash,4597,0,827.46,5424.46
1623,24,3,2024-07-10,11:58:43,UPI,4637,0,834.66,5471.66
1624,16,4,2024-11-12,17:27:45,UPI,1350,0,243.0,1593.0
1625,,2,2023-08-04,12:05:17,Credit Card,8173,0,1471.14,9644.14
1626,5,2,2023-10-14,17:38:08,Wallet,8291,0,1492.38,9783.38
1627,46,5,2024-11-29,21:45:03,Debit Card,2598,0,467.64,3065.64
1628,,1,2024-08-17,18:28:19,Wallet,9590,1328.81,1487.01,9748.2
1629,13,1,2023-02-16,20:19:25,Wallet,6795,0,1223.1,8018.1
1630,,1,2023-12-10,20:16:42,Credit Card,4396,0,791.28,5187.28
1631,19,1,2023-11-07,19:23:10,Debit Card,5090,547.94,817.57,5359.63
1632,9,3,2024-12-15,11:50:51,Cash,14829,180.14,2636.79,17285.65
1633,,5,2023-09-29,19:21:39,Wallet,2546,314.03,401.75,2633.72
1634,,5,2024-06-10,12:58:12,Wallet,6348,0,1142.64,7490.64
1635,13,4,2023-09-09,19:27:52,UPI,6636,670.61,1073.77,7039.16
1636,17,3,2024-04-11,16:18:05,Cash,6594,0,1186.92,7780.92
1637,,2,2024-11-08,12:07:41,Credit Card,19092,0,3436.56,22528.56
1638,2,1,2023-05-25,13:18:17,Debit Card,12440,0,2239.2,14679.2
1639,45,3,2024-03-26,14:20:24,Wallet,13009,1136.98,2136.96,14008.98
1640,44,5,2024-02-16,17:49:46,Wallet,4777,0,859.86,5636.86
1641,11,1,2024-07-26,12:31:24,Cash,11572,1010.41,1901.09,12462.68
1642,,1,2024-04-24,13:52:19,UPI,7295,846.42,1160.74,7609.32
1643,,2,2024-08-29,19:21:17,Debit Card,2346,0,422.28,2768.28
1644,2,4,2024-02-27,16:35:05,Credit Card,1999,0,359.82,2358.82
1645,1,4,2024-12-26,17:29:55,Wallet,8994,0,1618.92,10612.92
1646,13,3,2023-11-24,14:09:01,Debit Card,14792,672.26,2541.55,16661.29
1647,,3,2024-06-15,17:54:39,Wallet,5795,0,1043.1,6838.1
1648,34,4,2023-09-28,15:57:03,Cash,10389,1529.75,1594.66,10453.91
1649,16,3,2023-06-18,16:15:33,Debit Card,597,15.92,104.59,685.67
1650,42,4,2023-03-11,13:53:58,Debit Card,8541,378.73,1469.21,9631.48
1651,42,4,2023-03-19,20:36:14,UPI,5086,0,915.48,6001.48
1652,,2,2023-07-05,21:42:25,Debit Card,3696,0,665.28,4361.28
1653,39,3,2024-01-16,19:20:52,Wallet,6141,336.21,1044.86,6849.65
1654,48,2,2023-06-14,12:50:01,Credit Card,7092,0,1276.56,8368.56
1655,47,3,2024-06-09,21:22:29,Cash,6389,950.02,979.02,6418.0
1656,,4,2024-08-27,20:23:53,Credit Card,2096,168.6,346.93,2274.33
1657,,5,2024-05-10,09:48:43,Wallet,520,0,93.6,613.6
1658,31,3,2023-07-18,18:25:49,Cash,1498,212.71,231.35,1516.64
1659,,2,2024-04-09,20:13:24,Credit Card,10691,1576.37,1640.63,10755.26
1660,39,4,2024-10-05,11:59:22,Cash,2775,317.95,442.27,2899.32
1661,46,1,2023-07-26,17:04:17,Credit Card,9134,0,1644.12,10778.12
1662,,5,2023-11-30,17:40:21,Credit Card,17691,2290.44,2772.1,18172.66
1663,41,1,2023-05-10,20:09:49,UPI,2365,0,425.7,2790.7
1664,,4,2024-02-24,21:04:53,Credit Card,7342,0,1321.56,8663.56
1665,31,2,2024-02-19,09:28:36,Cash,10293,0,1852.74,12145.74
1666,34,3,2024-11-23,11:18:49,Wallet,5997,0,1079.46,7076.46
1667,30,2,2023-12-29,12:27:43,Credit Card,6493,887.82,1008.93,6614.11
1668,5,2,2024-03-01,14:28:48,Cash,6176,0,1111.68,7287.68
1669,13,1,2023-06-12,12:45:43,Wallet,8972,598.31,1507.26,9880.95
1670,,3,2024-08-15,21:22:43,Wallet,3897,0,701.46,4598.46
1671,11,3,2024-01-12,17:36:02,UPI,7497,0,1349.46,8846.46
1672,46,1,2023-12-12,21:39:50,Wallet,2806,0,505.08,3311.08
